0.49999992729243964	0.5000000705968803	11109776774262478e-26	11109288322650383e-26	11110328522965064e-26	11109174023721795e-26	11108765990736362e-26	11108689605953726e-26	11109216007233151e-26	11108637473003696e-26	11109922380950749e-26	11109818478284569e-26	11107726781029408e-26	11109091947709774e-26	1110944046868831e-25	11108990495335934e-26	11107320929698255e-26	11108645414263203e-26	1110872027820142e-25	11107133067299191e-26	111073143989352e-24
11108413663402201e-26	11109103192931237e-26	11109920011669224e-26	1110893013321744e-25	11108316035367584e-26	11108585061738752e-26	11108531190349299e-26	11108877043678576e-26	11109173541399693e-26	0.9999999977783847	11108316086578908e-26	1110946952992721e-25	11109331984368538e-26	11109623182022614e-26	11109493051355523e-26	11109057289163774e-26	11105032966078536e-26	11108561993097057e-26	11107839577003608e-26	1110208255701543e-25	11102892716774392e-26
11109496092947912e-26	11109756426356849e-26	1110999503541372e-25	11109398396265232e-26	11109467083715549e-26	1110882571129123e-25	11109003217651966e-26	0.9999999977781899	11110005196283943e-26	1110973442890444e-25	11109214424761337e-26	11109922814844899e-26	11108600436879401e-26	1110939785279789e-25	11109657910763572e-26	1110941940848989e-25	11107030523344743e-26	111093341976116e-24	1110955609613533e-25	11108528008507457e-26	11104629664164343e-26
11107941885695043e-26	11109239456728244e-26	11109310528304057e-26	11109564289691442e-26	11106552927898065e-26	11107485813662957e-26	11109245634469386e-26	11108961006860488e-26	11109044700790802e-26	11108618388117793e-26	11108705742165463e-26	11109511235197725e-26	11106649420358042e-26	11107879402644633e-26	11109624467056558e-26	11109000614143971e-26	1110763295913034e-25	0.9999999977783816	11108844663992387e-26	11100208320114566e-26	11107827795354279e-26
11107512148323642e-26	11110092471461087e-26	11109999577551782e-26	11109707364264063e-26	11108920072452677e-26	11106829956193203e-26	11109794426991157e-26	11109614540555117e-26	11109823659224055e-26	11110015822108857e-26	11109644617065784e-26	11109925829720613e-26	11106597374297406e-26	11109715664183297e-26	11109912958343719e-26	11109579219827549e-26	11109518979543247e-26	11109850901368416e-26	11108843085460333e-26	11107532581010083e-26	0.9999999977781657
1110852640293777e-25	11109703133509828e-26	0.9999999977782426	11109473124948088e-26	11107934216254483e-26	11107311120810147e-26	11108908779491722e-26	11109641121463206e-26	11110431422111263e-26	11109392483976907e-26	11109138002061416e-26	11109594035935236e-26	11108451358095136e-26	11110126586788294e-26	11109506518252333e-26	11109003399616568e-26	11108322246282159e-26	11109130399917233e-26	11108933673244497e-26	11103307908900145e-26	11108871544571278e-26
11099839868355379e-26	11109390488004165e-26	11108598499957435e-26	1110644551935362e-25	11107693496490732e-26	11101935864349928e-26	11108794002028959e-26	11107178914668182e-26	11109138259468427e-26	0.9999999977785736	11108019842401453e-26	11108906900191026e-26	11100906800447593e-26	1110934287737398e-25	111091717804059e-24	11108134983985305e-26	11106707096446624e-26	1110866650595372e-25	11106581705524037e-26	11108402326046326e-26	11108760303598017e-26
11106623077889174e-26	11109170626472008e-26	11109521666817535e-26	1110949323096503e-25	11106911308608617e-26	11106234607298539e-26	11108288220797217e-26	11108422109342282e-26	11109130644158912e-26	11107872411245538e-26	11107660922361124e-26	11108705491296633e-26	11105127905608135e-26	1110653898209529e-25	11108936533565212e-26	1110834003963782e-25	11108226361899003e-26	0.999999997778485	11108986454235705e-26	11098884886154065e-26	11108429624203008e-26
11104106878503563e-26	1110951739836122e-25	11108942115341522e-26	11107426797986758e-26	11108981316696624e-26	11103168956413816e-26	11109201189017438e-26	11107708841001644e-26	11108772319620113e-26	0.9999999977784719	11109052855578857e-26	11109151660718682e-26	11102770219528634e-26	11109335608282937e-26	11109265080546313e-26	1110857667096469e-25	111072028745728e-24	11108904621600326e-26	11107196813800447e-26	11105373841781469e-26	11108118545592746e-26
11109039748160445e-26	1111016842497797e-25	11109960340473028e-26	11109760478071192e-26	11109336518191135e-26	11108514365582987e-26	1110913527257657e-25	11109874633010071e-26	11109673937561658e-26	11109697114308537e-26	11109831425537612e-26	11109920690719058e-26	11108302153891486e-26	11109791655352441e-26	1110997924272123e-25	11109548406491711e-26	1110855469686849e-25	0.9999999977781486	11109752656699932e-26	11107577923111796e-26	11106722821760174e-26
